,gene_id,clade
2653,Cs6g05240.1,18
2654,Cs6g01020.1,18
2655,Cs6g01040.1,18
2656,Cs1g05730.1,18
2657,orange1.1t03647.1,18
2658,orange1.1t03640.1,18
2659,Cs3g03540.1,18
2660,Cs3g02960.1,18
2661,Cs3g01180.1,18
2662,orange1.1t03880.1,18
2663,orange1.1t04211.1,18
2664,orange1.1t01179.1,18
2665,Cs3g01320.1,18
2666,Cs3g01280.1,18
2667,orange1.1t03646.1,18
2668,Cs2g26460.1,18
2669,orange1.1t03879.1,18
2670,orange1.1t03648.1,18
2671,Cs3g03020.1,18
2672,Cs3g03570.1,18
2673,Cs3g01540.1,18
2674,orange1.1t03874.1,18
2675,orange1.1t01159.1,18
2676,Cs5g22710.1,18
2677,Cs5g22730.1,18
2678,Cs5g29510.1,18
2679,Manes.07G011400.5,18
2680,Manes.07G011642.1,18
2681,Manes.10G135700.1,18
2682,Potri.001G261300.1,18
2683,Tc01v2_t034220.1,18
2684,Tc01v2_t034190.1,18
2685,Tc01v2_t034160.1,18
2686,Tc01v2_t034180.1,18
2687,Tc01v2_t034180.2,18
2688,Eucgr.B01071.1,18
2689,Eucgr.B01078.1,18
2690,Eucgr.B01032.1,18
2691,Potri.001G261600.2,18
2692,Potri.004G195200.2,18
2693,Potri.004G194850.1,18
2694,Manes.10G135900.2,18
2695,Manes.07G011300.2,18
2696,Manes.14G165300.1,18
2697,Manes.10G130800.2,18
2698,Manes.07G012100.1,18
2699,Manes.10G134200.3,18
2700,Manes.06G082016.1,18
2701,Manes.10G134400.2,18
2702,Manes.10G133800.1,18
2703,Manes.10G128100.1,18
2704,Manes.S111702.1,18
2705,Manes.06G082064.1,18
2706,Manes.S111402.1,18
2707,Manes.S036600.2,18
2708,Manes.10G128000.2,18
2709,Manes.S075100.1,18
2710,Manes.S036500.2,18
2711,Manes.06G082048.1,18
2712,Manes.10G134100.1,18
2713,Manes.10G112000.1,18
2714,Tc01v2_t034150.1,18
2715,Tc01v2_t034140.1,18
2716,Cs7g02220.1,18
2717,Manes.17G072100.2,18
2718,Prupe.2G023500.1,18
2719,Prupe.2G023600.1,18
2720,MD11G1032000,18
2721,MD11G1031600,18
2722,MD11G1031300,18
2723,MD11G1040600,18
2724,MD11G1041100,18
2725,MD11G1034100,18
2726,MD11G1034400,18
2727,MD11G1033600,18
2728,MD11G1033200,18
2729,MD07G1033700,18
2730,MD11G1011700,18
2731,MD11G1011400,18
2732,MD03G1009400,18
2733,MD11G1030500,18
2734,MD00G1168700,18
2735,MD11G1029800,18
2736,MD00G1168000,18
2737,MD11G1030400,18
2738,MD00G1168300,18
2739,Prupe.2G022900.1,18
2740,Prupe.2G022500.1,18
2741,Prupe.2G022400.1,18
2742,MD02G1314300,18
2743,MD03G1042400,18
2744,MD11G1044500,18
2745,MD11G1045600,18
2746,MD11G1043500,18
2747,MD11G1043100,18
2748,MD00G1070800,18
2749,MD11G1045100,18
2750,Prupe.8G117900.1,18
2751,Prupe.2G028000.1,18
2752,Potri.004G196100.1,18
2753,Tc04v2_t001870.1,18
2754,orange1.1t03486.1,18
2755,orange1.1t03481.1,18
2756,orange1.1t03487.1,18
2757,orange1.1t03487.3,18
2758,orange1.1t03487.2,18
2759,Cs4g07730.2,18
2760,Cs4g07730.1,18
2761,Cs5g20560.1,18
2762,orange1.1t02498.1,18
2763,orange1.1t02495.1,18
2764,Cs5g20470.1,18
2765,Cs5g20500.1,18
2766,Cs5g20390.1,18
2767,Cs5g20430.1,18
2768,orange1.1t02478.1,18
2769,orange1.1t02481.2,18
2770,orange1.1t02481.1,18
2771,orange1.1t02477.1,18
2772,Cs5g20580.1,18
2773,Cs5g21120.1,18
2774,Cs5g21130.1,18
2775,Cs5g21040.1,18
2776,orange1.1t04584.1,18
2777,orange1.1t04582.1,18
2778,orange1.1t02493.1,18
2779,Cs6g14690.1,18
2780,Manes.07G010500.1,18
2781,Manes.02G107000.2,18
2782,evm.model.supercontig_125.42,18
2783,Vitvi17g01198.t01,18
2784,Vitvi13g01638.t01,18
2785,Vitvi13g02465.t01,18
2786,Vitvi13g02462.t01,18
2787,Vitvi13g01647.t01,18
2788,Vitvi13g02466.t01,18
2789,Vitvi18g03098.t01,18
2790,Vitvi13g02159.t01,18
2791,Vitvi13g02241.t01,18
2792,Vitvi13g02475.t01,18
2793,Vitvi13g02474.t01,18
2794,Vitvi13g02238.t01,18
2795,Vitvi13g02218.t01,18
2796,Vitvi13g01179.t01,18
2797,Vitvi13g02162.t01,18
2798,Vitvi13g02224.t01,18
2799,Vitvi13g01295.t01,18
2800,Vitvi13g02471.t01,18
2801,Vitvi13g02470.t01,18
2802,Vitvi13g00717.t01,18
2803,Vitvi13g02314.t01,18
2804,Vitvi13g02309.t01,18
2805,Vitvi13g02312.t01,18
2806,Vitvi13g01364.t01,18
2807,Potri.017G145000.2,18
2808,Vitvi13g02332.t01,18
2809,Vitvi13g01435.t01,18
2810,Vitvi07g01167.t01,18
2811,Vitvi07g01097.t01,18
2812,Vitvi07g03191.t01,18
2813,Vitvi07g02932.t01,18
2814,Glyma.15G225200.1,18
2815,MD07G1045400,18
2816,MD07G1045600,18
2817,MD00G1172900,18
2818,MD02G1277400,18
2819,MD11G1067500,18
2820,MD11G1066900,18
2821,MD11G1153000,18
2822,MD11G1066700,18
2823,MD11G1070400,18
2824,MD11G1069800,18
2825,Prupe.2G052200.1,18
2826,Prupe.2G037800.1,18
2827,Prupe.2G046300.1,18
2828,Prupe.2G040700.1,18
2829,Prupe.2G040500.1,18
2830,Prupe.2G043200.1,18
2831,Prupe.2G054700.1,18
2832,Prupe.2G054500.1,18
2833,Prupe.2G051100.1,18
2834,Prupe.2G054300.1,18
2835,Prupe.4G286000.1,18
2836,Prupe.2G053700.1,18
2837,Prupe.2G053800.1,18
2838,Prupe.2G046000.1,18
2839,Prupe.2G046400.1,18
2840,Prupe.2G046700.1,18
2841,Prupe.2G046900.1,18
2842,MD02G1277200,18
2843,MD03G1006200,18
2844,MD03G1015300,18
2845,MD03G1015900,18
2846,MD03G1016000,18
2847,MD03G1025500,18
2848,MD03G1031800,18
2849,MD03G1026000,18
2850,MD03G1024900,18
2851,MD03G1026500,18
2852,MD00G1203700,18
2853,MD07G1044500,18
2854,MD07G1045100,18
2855,MD07G1040300,18
2856,MD07G1056600,18
2857,MD07G1057200,18
2858,MD07G1057100,18
2859,MD07G1056200,18
2860,MD07G1050700,18
2861,MD02G1286900,18
2862,MD02G1286200,18
2863,Glyma.20G050700.6,18
2864,Glyma.20G045600.1,18
2865,Glyma.13G071900.1,18
2866,Glyma.20G046100.2,18
2867,Glyma.20G046200.1,18
2868,Medtr6g084550.1,18
2869,Medtr3g033860.1,18
2870,Medtr3g034460.1,18
2871,Medtr3g034380.1,18
2872,Medtr3g034430.1,18
2873,Medtr3g028040.1,18
2874,Medtr8g030860.1,18
2875,Medtr3g033080.1,18
2876,Medtr8g106550.1,18
2877,Medtr4g050410.1,18
2878,Medtr3g033110.1,18
2879,Medtr3g435740.1,18
2880,Medtr3g032340.1,18
2881,Medtr3g032110.1,18
2882,Medtr3g435720.1,18
2883,Medtr3g032960.1,18
2884,Medtr3g030980.1,18
2885,Medtr3g030960.1,18
2886,Medtr3g032800.1,18
2887,Medtr3g032760.1,18
2888,Medtr3g032150.1,18
2889,Medtr3g032370.1,18
2890,Medtr3g032200.1,18
2891,Medtr3g032500.1,18
2892,Medtr3g031940.1,18
2893,Medtr3g033380.1,18
2894,Medtr3g033240.1,18
2895,Medtr2g063777.1,18
2896,Medtr3g033130.1,18
2897,Medtr1g008240.1,18
2898,Medtr7g078790.1,18
2899,Medtr3g035940.1,18
2900,Medtr3g035480.1,18
2901,Medtr3g035840.1,18
2902,Medtr0002s0090.1,18
2903,Medtr3g035500.1,18
2904,Medtr0002s0110.1,18
2905,Medtr3g035960.1,18
2906,Medtr3g014080.1,18
2907,Medtr3g014080.2,18
2908,Medtr1g037730.1,18
2909,Medtr3g014040.1,18
2910,Medtr3g014510.1,18
2911,Medtr3g014390.1,18
2912,Medtr1g037610.1,18
2913,Medtr3g014360.1,18
2914,Medtr3g014320.1,18
2915,Medtr3g014470.1,18
2916,Medtr5g037590.1,18
2917,Medtr4g019360.1,18
2918,Medtr3g011620.1,18
2919,Medtr3g435220.1,18
2920,Medtr3g017620.1,18
2921,Medtr1g045960.1,18
2922,Medtr8g446950.1,18
2923,Medtr3g020620.1,18
2924,Medtr0603s0010.1,18
2925,Medtr0267s0070.1,18
2926,Medtr3g007190.1,18
2927,Medtr0005s0200.1,18
2928,Medtr3g070590.1,18
2929,Medtr3g071130.1,18
2930,Tc10v2_t013440.1,18
2931,Tc10v2_t013350.1,18
2932,Tc10v2_t013400.1,18
2933,AT3G14470.1,18
2934,BraA05g032570.3C,18
2935,Vitvi12g00921.t01,18
2936,MD17G1056800,18
2937,MD07G1028000,18
2938,MD07G1028300,18
2939,MD07G1029400,18
2940,MD07G1029500,18
2941,MD08G1056600,18
2942,MD08G1129500,18
2943,MD08G1130000,18
2944,MD08G1128800,18
2945,Prupe.6G130000.1,18
2946,MD03G1072200,18
2947,MD00G1121200,18
2948,MD11G1077700,18
2949,MD00G1120600,18
2950,MD00G1120900,18
2951,MD11G1078500,18
2952,MD11G1078300,18
2953,MD11G1078100,18
2954,MD11G1077900,18
2955,MD11G1077200,18
2956,Prupe.6G129800.1,18
2957,Medtr2g014720.1,18
2958,Medtr7g089080.1,18
2959,Medtr2g014730.1,18
2960,Medtr5g095910.1,18
2961,Medtr2g014840.1,18
2962,Medtr2g014820.1,18
2963,Glyma.03G075200.1,18
2964,Glyma.01G127700.1,18
2965,Glyma.U032405.1,18
2966,Glyma.U032005.1,18
2967,Glyma.03G043200.1,18
2968,Glyma.03G043650.1,18
2969,Glyma.03G043000.1,18
2970,Glyma.03G044150.1,18
2971,Glyma.03G043080.1,18
2972,Glyma.03G043500.1,18
2973,Glyma.03G043600.3,18
2974,Glyma.03G044000.2,18
2975,Medtr3g020890.1,18
2976,Glyma.U031205.1,18
2977,Glyma.03G038800.2,18
2978,Glyma.03G037100.1,18
2979,Glyma.03G034900.1,18
2980,Glyma.U031103.1,18
2981,Glyma.03G034800.2,18
2982,Glyma.03G037300.5,18
2983,Glyma.03G039200.2,18
2984,Glyma.03G039218.1,18
2985,Glyma.03G039300.1,18
2986,Glyma.03G034500.2,18
2987,Glyma.03G037000.2,18
2988,Glyma.03G037400.2,18
2989,Glyma.16G079400.2,18
2990,Medtr3g022570.1,18
2991,Medtr3g022920.1,18
2992,Medtr3g021400.1,18
2993,Medtr3g021170.1,18
2994,Medtr3g021340.1,18
2995,Medtr3g021380.1,18
2996,Medtr3g035810.1,18
2997,Medtr3g022870.2,18
2998,Medtr3g022870.1,18
2999,Medtr3g021100.1,18
3000,Medtr3g025360.1,18
3001,Medtr3g022400.2,18
3002,Medtr3g022400.1,18
3003,Medtr3g022790.1,18
3004,Medtr3g027250.1,18
3005,Medtr3g027420.1,18
3006,Medtr7g021000.2,18
3007,Medtr7g021000.1,18
3008,Medtr3g019040.1,18
3009,Medtr3g018980.2,18
3010,Medtr3g018980.1,18
3011,Medtr3g018930.1,18
3012,Medtr3g018930.2,18
3013,Medtr3g015260.1,18
3014,Medtr3g015260.2,18
3015,Medtr3g019000.1,18
3016,Medtr3g027470.1,18
3017,Medtr3g027200.1,18
3018,Medtr3g023030.1,18
3019,Medtr3g023030.2,18
3020,Medtr3g022060.1,18
3021,Medtr3g022230.1,18
3022,Medtr3g022130.1,18
3023,Medtr3g022300.1,18
3024,Medtr3g022600.1,18
3025,Medtr0425s0020.1,18
3026,Medtr8g038570.1,18
3027,Medtr8g038590.1,18
3028,Glyma.13G192100.3,18
3029,Glyma.05G006900.1,18
3030,Glyma.13G194500.5,18
3031,Glyma.08G301802.1,18
3032,Glyma.15G226100.1,18
3033,Glyma.13G184800.3,18
3034,Glyma.13G188300.1,18
3035,Glyma.13G187900.1,18
3036,Glyma.06G318566.1,18
3037,Glyma.15G233100.1,18
3038,Glyma.15G230900.1,18
3039,Glyma.15G230700.4,18
3040,Glyma.15G233400.1,18
3041,Glyma.15G232800.2,18
3042,Glyma.06G254300.3,18
3043,Glyma.13G195600.2,18
3044,Glyma.13G193300.2,18
3045,Glyma.13G194100.2,18
3046,Glyma.13G190300.1,18
3047,Glyma.13G184900.3,18
3048,Glyma.13G193100.1,18
3049,Glyma.13G190800.1,18
3050,Glyma.13G190400.3,18
3051,Glyma.13G190000.3,18
3052,Medtr2g039090.1,18
3053,Medtr2g038760.1,18
3054,Medtr2g038930.1,18
3055,Medtr2g038900.1,18
3056,Medtr2g039010.1,18
3057,Tc09v2_t019490.1,18
3058,R3a,18
3059,Medtr2g060700.1,18
3060,Medtr1g047800.1,18
3061,evm.model.supercontig_77.89,18
3062,BraA05g032580.3C,18
3063,AT3G14460.1,18
3064,Eucgr.H01027.1,18
3065,Eucgr.H01033.1,18
3066,Eucgr.H01029.1,18
3067,Eucgr.L01256.1,18
3068,Eucgr.H01020.1,18
3069,Eucgr.H01041.1,18
3070,Eucgr.H01035.1,18
3071,Eucgr.H01030.1,18
3072,Eucgr.H01018.1,18
3073,Eucgr.H01023.1,18
3074,Eucgr.L01252.1,18
3075,evm.model.supercontig_10.207,18
3076,evm.model.supercontig_10.212,18
3077,evm.model.supercontig_10.213,18
3078,Tc10v2_t000310.2,18
3079,Tc10v2_t000310.1,18
3080,Tc10v2_t000340.1,18
3081,Tc10v2_t000340.2,18
3082,Tc10v2_t006680.1,18
3083,Tc10v2_t006710.1,18
3084,Tc10v2_t006600.1,18
3085,Tc04v2_t016510.1,18
3086,Tc04v2_t016510.2,18
3087,Tc04v2_t016510.3,18
3088,Manes.17G055200.1,18
3089,Potri.003G199575.1,18
3090,Potri.003G199100.1,18
3091,Potri.003G200200.1,18
3092,Potri.003G199500.1,18
3093,Potri.003G198900.1,18
3094,Potri.003G199400.3,18
3095,Potri.003G200500.2,18
3096,Potri.003G200040.1,18
3097,Manes.13G036800.1,18
3098,Manes.11G004600.1,18
3099,Manes.15G085932.1,18
3100,Potri.001G029300.2,18
3101,Manes.12G099400.1,18
3102,Manes.07G107800.1,18
3103,Manes.11G057200.1,18
3104,Potri.001G379700.1,18
3105,Potri.017G145600.1,18
3106,Potri.003G201900.1,18
3107,Potri.003G201800.1,18
3108,Potri.005G007001.1,18
3109,Potri.003G200800.1,18
3110,Potri.003G055600.2,18
3111,Potri.001G033100.1,18
3112,Potri.007G137100.2,18
3113,Potri.T098700.2,18
3114,Potri.017G015600.5,18
3115,Potri.017G015300.1,18
3116,Potri.017G015200.1,18
3117,Potri.017G014900.1,18
3118,Vitvi12g01853.t01,18
3119,Vitvi12g01846.t01,18
3120,Vitvi12g02646.t01,18
3121,Vitvi12g01856.t01,18
3122,Vitvi12g01859.t01,18
3123,Vitvi12g01863.t01,18
3124,Vitvi12g01802.t01,18
3125,Vitvi12g01804.t01,18
3126,Vitvi12g01844.t01,18
3127,Vitvi12g01857.t01,18
3128,Vitvi12g01924.t01,18
3129,Vitvi12g02011.t01,18
3130,Vitvi12g02703.t01,18
3131,Vitvi12g02701.t01,18
3132,Vitvi13g02478.t01,18
3133,Vitvi13g01800.t01,18
3134,Vitvi13g01794.t01,18
3135,Vitvi13g01796.t01,18
3136,Vitvi18g03090.t01,18
3137,Vitvi13g01327.t01,18
3138,Vitvi13g01276.t01,18
3139,Vitvi13g01323.t01,18
3140,Vitvi13g01272.t01,18
3141,Vitvi13g02272.t01,18
3142,Vitvi13g02267.t01,18
3143,Vitvi13g01811.t01,18
3144,Vitvi18g00502.t01,18
3145,Vitvi13g00805.t01,18
3146,Vitvi13g01813.t01,18
3147,Vitvi13g01814.t01,18
3148,Vitvi13g01798.t01,18
3149,Vitvi12g01911.t01,18
3150,Vitvi12g01912.t01,18
3151,Vitvi12g01908.t01,18
3152,Vitvi12g01920.t01,18
3153,Vitvi12g01918.t01,18
3154,Vitvi12g01921.t01,18
3155,Vitvi12g01919.t01,18
3156,Vitvi12g01917.t01,18
3157,Vitvi12g00927.t01,18
3158,Vitvi12g01885.t01,18
3159,Vitvi13g01608.t01,18
3160,Vitvi13g01605.t01,18
3161,MD07G1025200,18
3162,Tc03v2_t017060.1,18
3163,Eucgr.G03265.1,18
3164,Vitvi13g01601.t01,18
3165,Vitvi13g01582.t01,18
3166,Vitvi13g01579.t01,18
3167,Vitvi13g01548.t01,18
3168,Vitvi07g02730.t01,18
3169,Vitvi07g00961.t01,18
3170,Vitvi13g01546.t01,18
3171,Vitvi13g01490.t01,18
3172,Vitvi13g02357.t01,18
3173,Vitvi13g01550.t01,18
3174,Vitvi06g01056.t01,18
3175,Vitvi13g01616.t01,18
3176,Vitvi13g02597.t01,18
3177,Vitvi13g02596.t01,18
3178,Vitvi13g01620.t01,18
3179,Vitvi13g01617.t01,18
3180,Vitvi13g01621.t01,18
3181,Vitvi09g01256.t01,18
3182,Vitvi19g01697.t01,18
3183,Prupe.2G034400.1,18
3184,MD02G1288600,18
3185,Tc01v2_t034000.1,18
3186,Tc01v2_t034000.2,18
3187,Manes.04G165600.1,18
3188,Potri.001G025400.1,18
3189,Vitvi13g02361.t01,18
3190,Vitvi13g02360.t01,18
3191,MD14G1049100,18
3192,Potri.008G212200.1,18
3193,Vitvi09g01764.t01,18
3194,Vitvi09g01713.t01,18
3195,Vitvi09g01718.t01,18
3196,Vitvi09g00728.t01,18
3197,Vitvi09g01705.t01,18
3198,Vitvi09g01716.t01,18
3199,Vitvi03g01485.t01,18
3200,Vitvi09g01711.t01,18
3201,Vitvi09g01723.t01,18
3202,Vitvi09g01722.t01,18
3203,Vitvi09g00740.t01,18
3204,Vitvi09g00745.t01,18
3205,Vitvi09g00752.t01,18
3206,Vitvi09g00741.t01,18
3207,Prupe.3G100000.1,18
3208,MD17G1224300,18
3209,Prupe.1G524900.1,18
3210,Prupe.1G528800.1,18
3211,Prupe.1G529000.1,18
3212,Prupe.1G538500.1,18
3213,Prupe.3G092700.1,18
3214,Prupe.3G089400.1,18
3215,Prupe.3G086700.1,18
3216,Prupe.3G089000.1,18
3217,Prupe.3G085000.1,18
3218,Prupe.3G088000.1,18
3219,Prupe.3G089200.1,18
3220,Prupe.3G087900.1,18
3221,MD08G1094800,18
3222,MD08G1099900,18
3223,MD08G1094100,18
3224,MD08G1096800,18
3225,MD08G1098600,18
3226,MD08G1093300,18
3227,MD08G1104200,18
3228,MD08G1094300,18
3229,MD08G1097100,18
3230,MD03G1067300,18
3231,MD03G1067800,18
3232,Prupe.4G285500.1,18
3233,Prupe.4G285100.1,18
3234,Prupe.4G284800.1,18
3235,Prupe.4G284300.1,18
3236,Prupe.4G284000.1,18
3237,Prupe.1G545000.1,18
3238,Prupe.1G545200.1,18
3239,Prupe.1G545300.1,18
3240,MD11G1064300,18
3241,MD11G1063800,18
3242,MD11G1063900,18
3243,MD11G1064900,18
3244,MD03G1045400,18
3245,MD08G1043000,18
3246,MD08G1045100,18
3247,MD08G1045900,18
3248,MD08G1047100,18
3249,MD08G1042700,18
3250,MD15G1042600,18
3251,MD15G1054800,18
3252,MD15G1035600,18
3253,Potri.018G004900.2,18
3254,Potri.018G004600.1,18
3255,Potri.018G003200.1,18
3256,Potri.T130700.2,18
3257,Potri.T130500.1,18
3258,Manes.04G135600.1,18
3259,Tc06v2_t007190.3,18
3260,Tc06v2_t007190.1,18
3261,Tc06v2_t007190.2,18
3262,evm.model.supercontig_16.137,18
3263,evm.model.supercontig_16.141,18
3264,evm.model.supercontig_16.142,18
3265,evm.model.supercontig_16.145,18
3266,evm.model.supercontig_16.138,18
3267,Tc06v2_t008640.1,18
3268,Tc06v2_t008650.1,18
3269,Tc06v2_t008650.2,18
3270,Tc06v2_t008650.4,18
3271,Tc06v2_t008650.3,18
3272,Tc06v2_t008660.1,18
3273,Tc06v2_t008660.2,18
3274,Tc06v2_t008660.7,18
3275,Tc06v2_t008660.5,18
3276,Tc06v2_t008660.8,18
3277,Tc06v2_t008660.3,18
3278,Tc06v2_t008660.6,18
3279,Tc06v2_t008660.4,18
3280,Cs1g18610.1,18
3281,Cs1g18370.1,18
3282,Cs1g18380.1,18
3283,Cs1g18380.2,18
3284,Cs1g18380.3,18
3285,Cs1g16990.2,18
3286,Cs1g16990.1,18
3287,evm.model.supercontig_32.25,18
3288,Cs1g17000.1,18
3289,Cs1g17000.2,18
3290,Cs1g17130.1,18
3291,orange1.1t04659.1,18
3292,Cs3g03980.1,18
3293,Cs3g04030.1,18
3294,orange1.1t04656.1,18
3295,orange1.1t04515.1,18
3296,orange1.1t04513.1,18
3297,Cs3g04020.1,18
3298,orange1.1t01942.1,18
3299,orange1.1t03732.1,18
3300,orange1.1t04672.1,18
3301,orange1.1t05161.1,18
3302,orange1.1t03739.1,18
3303,orange1.1t01926.1,18
3304,orange1.1t01918.1,18
3305,orange1.1t03734.1,18
3306,orange1.1t05262.1,18
3307,orange1.1t01898.1,18
3308,Cs3g13390.1,18
3309,Cs3g13320.1,18
3310,orange1.1t02518.1,18
3311,Cs3g13740.1,18
3312,Cs3g13340.1,18
3313,Cs3g13710.1,18
3314,Cs3g13730.1,18
3315,Cs3g13690.1,18
3316,Cs1g15550.1,18
3317,Cs1g01880.1,18
3318,Cs1g01890.1,18
3319,Cs1g09330.1,18
3320,Cs1g01140.1,18
3321,Cs1g01180.1,18
3322,Cs1g09350.2,18
3323,Cs1g09350.1,18
3324,Cs1g09470.1,18
3325,Cs1g01160.1,18
3326,Cs9g13120.1,18
3327,Tc04v2_t002750.1,18
3328,Tc05v2_t022310.2,18
3329,Tc05v2_t022310.1,18
3330,Tc05v2_t022310.3,18
3331,Tc05v2_t022330.1,18
3332,Tc05v2_t022320.1,18
3333,Manes.03G077400.3,18
3334,Potri.015G121800.1,18
3335,Potri.012G122301.1,18
3336,Potri.T117700.2,18
3337,Potri.012G121900.1,18
3338,Potri.012G122200.1,18
3339,Potri.T118400.1,18
3340,Potri.012G122600.1,18
3341,Potri.012G123200.1,18
3342,Potri.012G123000.3,18
3343,Potri.012G123400.1,18
3344,Potri.T117800.1,18
3345,Potri.012G123500.2,18
3346,Potri.012G122900.1,18
3347,Potri.012G122500.1,18
3348,Potri.T118300.3,18
3349,Potri.012G048000.1,18
3350,Manes.03G060900.1,18
3351,Manes.03G120100.2,19
3352,Tc07v2_t005130.2,19
3353,Tc07v2_t005130.3,19
3354,Tc07v2_t005130.1,19
3355,Potri.016G092600.1,19
3356,Potri.006G014400.1,19
3357,Manes.S022898.1,19
3358,Manes.05G098000.1,19
3359,evm.model.supercontig_75.105,19
3360,Cs8g12930.1,19
3361,Cs8g12970.1,19
3362,Prupe.4G009300.1,19
3363,MD10G1333100,19
3364,Manes.15G108800.1,19
3365,BraA09g042210.3C,19
3366,AtZAR1,19
3367,AT3G50950.2,19
3368,Cs1g24520.1,19
3369,Tc01v2_t002490.1,19
3370,Tc01v2_t002490.2,19
3371,Vitvi04g01358.t01,19
3372,MD02G1141100,19
3373,Prupe.7G160100.1,19
3374,Potri.005G119800.1,19
3375,Manes.02G097400.3,19
3376,Manes.13G026200.2,19
3377,Cs1g07860.1,19
3378,orange1.1t02473.1,19
3379,Cs3g05830.1,19
3380,orange1.1t05345.1,19
3381,Cs3g05570.1,19
3382,Cs3g05560.1,19
3383,Cs3g06060.1,19
3384,Cs3g05520.1,19
3385,Cs3g05950.1,19
3386,Cs3g05870.1,19
3387,Cs3g05510.1,19
3388,Cs3g05890.1,19
3389,Vitvi10g00158.t01,19
3390,Potri.002G216800.1,19
3391,Manes.13G061300.1,19
3392,Vitvi12g00730.t01,19
3393,Tc05v2_t019360.1,19
3394,Tc05v2_t019360.5,19
3395,Tc05v2_t019360.2,19
3396,Tc05v2_t019360.4,19
3397,Tc05v2_t019360.3,19
3398,Manes.18G117800.1,19
3399,Manes.18G117600.1,19
3400,Manes.18G116600.6,19
3401,Manes.18G116800.2,19
3402,Manes.18G117100.1,19
3403,Manes.18G140100.2,19
3404,Prupe.8G010200.1,19
3405,Prupe.8G010000.1,19
3406,Prupe.8G007600.1,19
3407,Prupe.6G199100.1,19
3408,Prupe.6G146200.1,19
3409,Prupe.6G146400.1,19
3410,Prupe.6G199300.1,19
3411,Prupe.6G200900.1,19
3412,Prupe.6G194900.1,19
3413,Prupe.6G200400.1,19
3414,Prupe.6G199700.1,19
3415,Prupe.6G200200.1,19
3416,Prupe.6G199800.1,19
3417,Prupe.6G199500.1,19
3418,Prupe.6G199400.1,19
3419,Prupe.6G201100.1,19
3420,Prupe.8G009300.1,19
3421,Prupe.8G008500.1,19
3422,Prupe.8G008900.1,19
3423,Prupe.8G009500.1,19
3424,MD06G1156200,19
3425,MD06G1152800,19
3426,MD00G1206000,19
3427,MD06G1154600,19
3428,MD00G1207700,19
3429,MD06G1155600,19
3430,MD06G1153700,19
3431,MD06G1153100,19
3432,MD06G1152000,19
3433,MD06G1154100,19
3434,MD06G1155800,19
3435,MD06G1152400,19
3436,MD06G1156900,19
3437,MD05G1008300,19
3438,Prupe.8G009600.1,19
3439,Prupe.8G009400.1,19
3440,Prupe.8G009000.1,19
3441,Prupe.8G008700.1,19
3442,RPM1,19
3443,AT3G07040.1,19
3444,MD10G1003800,19
3445,MD05G1025200,19
3446,Prupe.8G010600.1,19
3447,Prupe.8G010700.1,19
3448,MD05G1024900,19
3449,Potri.018G013500.1,19
3450,Potri.005G009900.1,19
3451,Potri.005G008000.1,19
3452,Potri.005G009100.1,19
3453,Potri.T133200.1,19
3454,Potri.005G008700.1,19
3455,Eucgr.H04290.1,19
3456,Eucgr.H04287.1,19
3457,Eucgr.H04288.1,19
3458,Eucgr.H04240.1,19
3459,Eucgr.H04285.1,19
3460,Eucgr.H04242.1,19
3461,Vitvi05g00657.t01,19
3462,Manes.18G102766.1,19
3463,Vitvi02g00851.t01,19
3464,Tc03v2_t026160.1,19
3465,Tc03v2_t026160.2,19
3466,Tc03v2_t026170.1,19
3467,Medtr5g027900.1,19
3468,Medtr5g027860.1,19
3469,Medtr5g027810.1,19
3470,Glyma.09G210600.2,19
3471,Glyma.01G010500.1,19
3472,Prupe.5G025200.1,19
3473,Prupe.5G025000.1,19
3474,Prupe.5G025100.1,19
3475,Prupe.5G025500.1,19
3476,Prupe.5G025400.1,19
3477,MD17G1163600,19
3478,MD09G1164200,19
3479,MD09G1164500,19
3480,MD06G1024500,19
3481,Prupe.5G025600.1,19
3482,Prupe.5G025300.1,19
3483,MD06G1024300,19
3484,Medtr5g027870.1,19
3485,Medtr5g027910.1,19
3486,Glyma.01G010700.1,19
3487,Glyma.09G210400.1,19
3488,Eucgr.E01289.1,19
3489,Eucgr.E01297.1,19
3490,Eucgr.E01306.1,19
3491,Eucgr.E01301.1,19
3492,Eucgr.E01302.1,19
3493,Eucgr.E01298.1,19
3494,Eucgr.E01291.1,19
3495,Eucgr.E01294.1,19
3496,Eucgr.E01292.1,19
3497,Eucgr.E01296.1,19
3498,Eucgr.E01293.1,19
3499,Eucgr.E01295.1,19
3500,Eucgr.D02629.1,19
3501,Eucgr.D02631.1,19
3502,Eucgr.D02635.1,19
3503,Eucgr.D02431.1,19
3504,Eucgr.D02634.1,19
3505,Eucgr.D02632.1,19
3506,Eucgr.D02633.1,19
3507,Potri.001G134500.2,19
3508,Potri.T129800.1,19
3509,Tc03v2_t026190.1,19
3510,Potri.T130200.1,19
3511,Potri.001G134400.1,19
3512,Potri.003G099000.1,19
3513,Potri.003G099100.2,19
3514,Potri.001G134700.1,19
3515,Potri.001G134300.2,19
3516,Potri.T129700.2,19
3517,Manes.10G102500.1,19
3518,Manes.10G102600.2,19
3519,Eucgr.A02202.1,19
3520,Vitvi01g00083.t01,19
3521,Vitvi01g01852.t01,19
